user_id,ga_session_id,country,device,type,item_id,date
20058,1650,US,mobile,add_to_cart,975,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,973,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,1066,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,980,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,976,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,977,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,978,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,981,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,915,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,919,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,972,2020-12-04 08:10:07
20058,1650,US,mobile,add_to_cart,974,2020-12-04 08:10:07
11236,8955,US,desktop,begin_checkout,278,2020-12-04 08:10:39
11236,8955,US,desktop,begin_checkout,278,2020-12-04 08:10:40
11236,8955,US,desktop,purchase,278,2020-12-04 08:14:19
12916,1803,US,mobile,purchase,19,2020-12-04 08:14:35
12916,1803,US,mobile,purchase,204,2020-12-04 08:14:35
11236,8955,US,desktop,begin_checkout,278,2020-12-04 08:15:25
11236,8955,US,desktop,begin_checkout,278,2020-12-04 08:15:25
11236,8955,US,desktop,purchase,278,2020-12-04 08:19:42
27373,11382,US,desktop,add_to_cart,947,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,861,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,948,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,946,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,950,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,930,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,943,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,864,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,1085,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,1074,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,931,2020-12-04 08:33:35
27373,11382,US,desktop,add_to_cart,935,2020-12-04 08:33:35
18044,3333,MX,mobile,add_to_cart,958,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,956,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,862,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,1304,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,953,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,960,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,955,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,959,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,963,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,962,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,961,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,957,2020-12-04 09:03:08
18044,3333,MX,mobile,add_to_cart,956,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,960,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,961,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,958,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,963,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,953,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,955,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,959,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,962,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,862,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,957,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,1304,2020-12-04 09:03:17
18044,3333,MX,mobile,add_to_cart,915,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,972,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,980,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,979,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,976,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,981,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,977,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,973,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,974,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,978,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,919,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,975,2020-12-04 09:04:19
18044,3333,MX,mobile,add_to_cart,975,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,973,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,976,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,977,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,980,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,978,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,974,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,972,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,915,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,981,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,1136,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,919,2020-12-04 09:04:34
18044,3333,MX,mobile,add_to_cart,975,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,974,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,978,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,980,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,972,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,919,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,973,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,915,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,976,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,981,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,1136,2020-12-04 09:04:42
18044,3333,MX,mobile,add_to_cart,977,2020-12-04 09:04:42
2065,1615,US,desktop,add_to_cart,999,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,922,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,988,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,920,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,986,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,929,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,921,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,989,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,990,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,985,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,966,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,983,2020-12-04 09:11:55
2065,1615,US,desktop,add_to_cart,986,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,922,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,988,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,966,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,999,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,921,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,929,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,989,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,990,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,983,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,985,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,920,2020-12-04 09:12:00
2065,1615,US,desktop,add_to_cart,920,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,966,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,986,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,999,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,990,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,922,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,921,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,929,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,988,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,985,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,983,2020-12-04 09:12:09
2065,1615,US,desktop,add_to_cart,989,2020-12-04 09:12:09
10942,9719,CA,desktop,add_to_cart,950,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,861,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,1074,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,947,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,946,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,864,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,948,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,935,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,931,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,830,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,1085,2020-12-04 09:13:07
10942,9719,CA,desktop,add_to_cart,1058,2020-12-04 09:13:07
10942,9719,CA,desktop,begin_checkout,149,2020-12-04 09:13:50
10942,9719,CA,desktop,begin_checkout,149,2020-12-04 09:13:50
10942,9719,CA,desktop,purchase,149,2020-12-04 09:14:52
2065,1615,US,desktop,add_to_cart,962,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,963,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,958,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,1304,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,961,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,959,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,862,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,953,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,1140,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,955,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,960,2020-12-04 09:16:09
2065,1615,US,desktop,add_to_cart,957,2020-12-04 09:16:09
8675,7550,CA,desktop,add_to_cart,1164,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,1162,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,976,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,982,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,974,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,1066,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,1067,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,1163,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,1127,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,1130,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,975,2020-12-04 09:21:17
8675,7550,CA,desktop,add_to_cart,1277,2020-12-04 09:21:17
2065,1615,US,desktop,add_to_cart,1173,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1030,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1033,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1025,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1142,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1036,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1037,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1034,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1038,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1032,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1035,2020-12-04 09:21:43
2065,1615,US,desktop,add_to_cart,1028,2020-12-04 09:21:43
8675,7550,CA,desktop,add_to_cart,976,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,1130,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,1066,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,1162,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,1067,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,1127,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,975,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,1163,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,1315,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,1164,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,982,2020-12-04 09:21:44
8675,7550,CA,desktop,add_to_cart,974,2020-12-04 09:21:44
2065,1615,US,desktop,add_to_cart,1173,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1035,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1037,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1032,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1025,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1033,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1143,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1038,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1034,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1028,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1030,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,1036,2020-12-04 09:21:52
2065,1615,US,desktop,add_to_cart,915,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,1061,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,1196,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,1010,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,1009,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,1012,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,919,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,1011,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,1008,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,910,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,1116,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,912,2020-12-04 09:23:09
2065,1615,US,desktop,add_to_cart,977,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,973,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,919,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,981,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,975,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,980,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,976,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,978,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,974,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,1016,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,972,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,915,2020-12-04 09:32:57
2065,1615,US,desktop,add_to_cart,915,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,976,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,973,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,974,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,978,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,981,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,975,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,1016,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,919,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,977,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,972,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,980,2020-12-04 09:33:02
2065,1615,US,desktop,add_to_cart,113,2020-12-04 09:36:21
27373,7118,US,desktop,add_to_cart,915,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,978,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,1130,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,974,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,981,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,976,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,975,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,977,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,980,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,972,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,919,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,973,2020-12-04 09:41:48
27373,7118,US,desktop,add_to_cart,981,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,976,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,1130,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,978,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,915,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,919,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,972,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,973,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,975,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,977,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,980,2020-12-04 09:41:56
27373,7118,US,desktop,add_to_cart,974,2020-12-04 09:41:56
27373,7118,US,desktop,begin_checkout,149,2020-12-04 09:47:31
27373,7118,US,desktop,begin_checkout,149,2020-12-04 09:47:31
19135,6440,US,desktop,add_to_cart,848,2020-12-04 09:47:33
19135,6440,US,desktop,add_to_cart,847,2020-12-04 09:47:33
19135,6440,US,desktop,add_to_cart,845,2020-12-04 09:47:33
19135,6440,US,desktop,add_to_cart,183,2020-12-04 09:47:33
19135,6440,US,desktop,add_to_cart,849,2020-12-04 09:47:33
19135,6440,US,desktop,add_to_cart,846,2020-12-04 09:47:33
23691,8954,CA,desktop,add_to_cart,1304,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,1008,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,1005,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,1004,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,1003,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,986,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,963,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,1007,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,959,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,958,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,862,2020-12-04 09:47:56
23691,8954,CA,desktop,add_to_cart,1006,2020-12-04 09:47:56
19135,6440,US,desktop,add_to_cart,986,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,988,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,987,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,929,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,971,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,166,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,984,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,928,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,985,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,990,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,989,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,983,2020-12-04 09:48:03
19135,6440,US,desktop,add_to_cart,980,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,47,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,1195,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,1094,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,1092,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,1115,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,1004,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,1116,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,958,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,978,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,1016,2020-12-04 09:49:20
19135,6440,US,desktop,add_to_cart,1009,2020-12-04 09:49:20
23691,8954,CA,desktop,begin_checkout,170,2020-12-04 09:49:48
23691,8954,CA,desktop,begin_checkout,170,2020-12-04 09:49:49
23691,8954,CA,desktop,begin_checkout,170,2020-12-04 09:50:46
23691,8954,CA,desktop,begin_checkout,170,2020-12-04 09:50:47
23691,8954,CA,desktop,begin_checkout,170,2020-12-04 09:50:59
23691,8954,CA,desktop,begin_checkout,170,2020-12-04 09:50:59
23691,8954,CA,desktop,purchase,170,2020-12-04 09:52:18
23691,8954,CA,desktop,begin_checkout,135,2020-12-04 10:07:39
23691,8954,CA,desktop,begin_checkout,135,2020-12-04 10:07:39
23691,8954,CA,desktop,purchase,135,2020-12-04 10:10:03
9288,2741,US,mobile,add_to_cart,990,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,988,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,929,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,984,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,985,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,983,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,987,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,989,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,928,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,921,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,986,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,971,2020-12-04 10:14:37
9288,2741,US,mobile,add_to_cart,971,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,983,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,988,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,928,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,929,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,921,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,990,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,989,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,986,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,985,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,984,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,987,2020-12-04 10:14:53
9288,2741,US,mobile,add_to_cart,1057,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,946,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,1054,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,862,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,950,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,1055,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,1058,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,991,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,1051,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,1056,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,1053,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,976,2020-12-04 10:16:50
9288,2741,US,mobile,add_to_cart,1055,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,1053,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,946,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,976,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,1054,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,1058,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,991,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,950,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,1051,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,1056,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,1057,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,862,2020-12-04 10:16:58
9288,2741,US,mobile,add_to_cart,950,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,991,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,1056,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,1054,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,976,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,1057,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,1051,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,862,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,946,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,1058,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,1053,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,1055,2020-12-04 10:17:31
9288,2741,US,mobile,add_to_cart,967,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1027,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1022,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1021,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1301,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1028,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,851,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1026,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1024,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1020,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1025,2020-12-04 10:19:21
9288,2741,US,mobile,add_to_cart,1023,2020-12-04 10:19:21
7949,7556,US,desktop,add_to_cart,404,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1144,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1083,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1140,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1141,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1050,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1138,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1139,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1142,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,954,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1143,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,1038,2020-12-04 10:24:17
7949,7556,US,desktop,add_to_cart,948,2020-12-04 10:24:39
7949,7556,US,desktop,add_to_cart,946,2020-12-04 10:24:39
